reference_vaddr	symbol_addr	symbol_type	caller_function	data
0x4ff6e0	0x5b72c4	string	0x4ff550	circular reference: %s
0x4ff75f	0x5b729c	string	0x4ff550	table %s has %d values for %d columns
0x4ff7ab	0x5b7278	string	0x4ff550	multiple recursive references: %s
0x4ff7b7	0x5b7250	string	0x4ff550	recursive reference in a subquery: %s
0x4ff8ac	0x5b7308	string	0x4ff7f0	subquery_%u
0x4ffa63	0x5b7340	string	0x4ff990	sqlite3_get_table() called with two or more incompatible queries
0x4ffc9f	0x5b6440	string	0x4ffc30	sqlite_temp_master
0x4ffd21	0x5b6454	string	0x4ffc30	sqlite_master
0x4ffd27	0x5b7384	string	0x4ffc30	DELETE FROM %Q.%s WHERE name=%Q AND type='trigger'
0x4ffd5f	0x5b6454	string	0x4ffc30	sqlite_master
0x500068	0x5b6cd0	string	0x500040	too many columns on %s
0x50019e	0x5b7430	string	0x500110	CREATE VIRTUAL TABLE %T
0x5001ee	0x5b6454	string	0x500110	sqlite_master
0x5001f4	0x5b73d8	string	0x500110	UPDATE %Q.%s SET type='table', name=%Q, tbl_name=%Q, rootpage=0, sql=%Q WHERE rowid=#%d
0x50024d	0x5b73b8	string	0x500110	name='%q' AND type='table'
0x5004e6	0x5b7498	string	0x500320	vtable constructor called recursively: %s
0x5005c7	0x5b7478	string	0x500320	vtable constructor failed: %s
0x500670	0x5b7448	string	0x500320	vtable constructor did not declare schema: %s
0x500700	0x5afff4	string	0x500320	hidden
0x5008d2	0x5b74c4	string	0x500880	no such module: %s
0x5009b5	0x5b74c4	string	0x500940	no such module: %s
0x500c1f	0x5b6318	string	0x500ba0	<expr>
0x500c2b	0x5affa0	string	0x500ba0	rowid
0x500c4c	0x5b64a8	string	0x500ba0	AND
0x500c66	0x5b64a8	string	0x500ba0	AND
0x500c81	0x5b74e0	string	0x500ba0	%s=?
0x500c88	0x5b74d8	string	0x500ba0	ANY(%s)
0x500dfc	0x57ea1c	string	0x500d30	SEARCH
0x500e03	0x5b75d8	string	0x500d30	SCAN
0x500e20	0x5b75c8	string	0x500d30	SUBQUERY %u
0x500e2f	0x5b75bc	string	0x500d30	TABLE %s
0x500e4b	0x5b75b4	string	0x500d30	AS %s
0x500e95	0x5b75a8	string	0x500d30	PRIMARY KEY
0x500ea4	0x5b7584	string	0x500d30	AUTOMATIC PARTIAL COVERING INDEX
0x500eb3	0x5b7568	string	0x500d30	AUTOMATIC COVERING INDEX
0x500ebd	0x5b7554	string	0x500d30	COVERING INDEX %s
0x500ec4	0x5b7548	string	0x500d30	INDEX %s
0x500ed4	0x5b7540	string	0x500d30	USING
0x500eeb	0x5b7540	string	0x500d30	USING
0x500f57	0x5b7530	string	0x500d30	>? AND rowid<
0x500f71	0x5b7508	string	0x500d30	USING INTEGER PRIMARY KEY (rowid%s?)
0x500f9a	0x5b74ec	string	0x500d30	VIRTUAL TABLE INDEX %d:%s
0x5018bb	0x50198e	string	0x5018a0	_^[]
0x5018c4	0x50198e	string	0x5018a0	_^[]
0x5018dc	0x50198e	string	0x5018a0	_^[]
0x5018fc	0x50198e	string	0x5018a0	_^[]
0x50191c	0x50198e	string	0x5018a0	_^[]
0x501944	0x50198e	string	0x5018a0	_^[]
0x501956	0x50198e	string	0x5018a0	_^[]
0x501bfd	0x501bf3	string	0x5019a0	90t+A
0x501fa7	0x5b69c4	string	0x5019a0	Expression tree is too large (maximum depth %d)
0x5021d4	0x5021dd	string	0x502180	WSVR
0x502343	0x5b69c4	string	0x502200	Expression tree is too large (maximum depth %d)
0x5023a2	0x5b75e0	string	0x502200	too many arguments on %s() - max %d
0x5025da	0x5848d0	string	0x5023c0	out of memory
0x5026da	0x5026d1	string	0x5026c0	9\bt\a
0x5027de	0x5027d3	string	0x502740	f;9tj@
0x502bde	0x5b7604	string	0x502970	%s.xBestIndex malfunction
0x50312f	0x5031c2	string	0x503110	_^[]
0x50332f	0x50335c	string	0x503300	h<v[
0x503355	0x50335c	string	0x503300	h<v[
0x50335c	0x5b763c	string	0x503300	unsupported frame specification
0x50347b	0x5034fb	string	0x503450	_^[]
0x503483	0x5b76a4	string	0x503450	PARTITION clause
0x503496	0x5b7694	string	0x503450	ORDER BY clause
0x5034a3	0x5b7680	string	0x503450	frame specification
0x5034b0	0x5b765c	string	0x503450	cannot override %s of window: %s
0x503522	0x5b76b8	string	0x503500	DISTINCT is not supported for window functions
0x50361a	0x5b76e8	string	0x5035d0	too many terms in compound SELECT
0x503665	0x5b770c	string	0x503630	syntax error after column name "%.*s"
0x50369a	0x5036bd	string	0x503690	h4w[
0x5036bd	0x5b7734	string	0x503690	parser stack overflow
0x50372f	0x5b7778	string	0x503720	unable to use function %s in the requested context
0x50376b	0x5b48bc	string	0x503760	out of memory
0x50378b	0x5b65d8	string	0x503760	invalid
0x50379f	0x5b6178	string	0x503760	bad parameter or other API misuse
0x5037bf	0x5b48bc	string	0x503760	out of memory
0x50394a	0x57b86c	string	0x503840	localhost
0x503972	0x5b77f8	string	0x503840	invalid uri authority: %.*s
0x503bd8	0x5b77f0	string	0x503840	cache
0x503c0a	0x5b77e8	string	0x503840	access
0x503cc9	0x5b77d4	string	0x503840	no such %s mode: %s
0x503d1f	0x5b77bc	string	0x503840	%s mode not allowed: %s
0x503d91	0x5b77ac	string	0x503840	no such vfs: %s
0x503e36	0x5b7830	string	0x503e30	database corruption
0x503e3b	0x5b7814	string	0x503e30	%s at line %d of [%.10s]
0x503e56	0x5b7844	string	0x503e50	misuse
0x503e5b	0x5b7814	string	0x503e50	%s at line %d of [%.10s]
0x503e76	0x5b784c	string	0x503e70	cannot open file
0x503e7b	0x5b7814	string	0x503e70	%s at line %d of [%.10s]
0x503f0e	0x5b7844	string	0x503e90	misuse
0x503f13	0x5b7814	string	0x503e90	%s at line %d of [%.10s]
0x50406b	0x5b78ac	string	0x504030	localtime
0x5041b1	0x5b787c	string	0x504030	weekday
0x50425a	0x410d40	string	0x504030	WVS3
0x5042bb	0x5b7870	string	0x504030	start of
0x5042f4	0x5b0f7c	string	0x504030	month
0x504329	0x5b0f74	string	0x504030	year
0x50441d	0x410d40	string	0x504030	WVS3
0x504937	0x5b78b8	string	0x5048c0	%04d-%02d-%02d %02d:%02d:%02d
0x50496a	0x5af848	string	0x5048c0	string or blob too big
0x5049e2	0x5b78d8	string	0x504990	%02d:%02d:%02d
0x504a15	0x5af848	string	0x504990	string or blob too big
0x504a94	0x5b78e8	string	0x504a40	%04d-%02d-%02d
0x504ac7	0x5af848	string	0x504a40	string or blob too big
0x504cc7	0x5b7910	string	0x504af0	%02d
0x504cfb	0x5b7908	string	0x504af0	%06.3f
0x504d27	0x5b7910	string	0x504af0	%02d
0x504da8	0x410d40	string	0x504af0	WVS3
0x504dcf	0x410d40	string	0x504af0	WVS3
0x504dfb	0x5b7910	string	0x504af0	%02d
0x504e1e	0x5b7900	string	0x504af0	%03d
0x504e55	0x5b6824	string	0x504af0	%.16g
0x504e6d	0x5b7910	string	0x504af0	%02d
0x504e93	0x5b7910	string	0x504af0	%02d
0x504eca	0x410d40	string	0x504af0	WVS3
0x504ed9	0x5b64b8	string	0x504af0	%lld
0x504f11	0x410d40	string	0x504af0	WVS3
0x504f33	0x5b78f8	string	0x504af0	%04d
0x504fa1	0x5af848	string	0x504af0	string or blob too big
0x50513a	0x505158	string	0x505120	_^[]
0x505147	0x5b7948	string	0x505120	failed memory resize %u to %u bytes
0x5052b4	0x57b09c	string	0x5052b0	NULL
0x5052da	0x5052fa	string	0x5052b0	hly[
0x5052e1	0x5052fa	string	0x5052b0	hly[
0x5052e3	0x5b65d8	string	0x5052b0	invalid
0x5052fa	0x5b796c	string	0x5052b0	unopened
0x505378	0x5b7978	string	0x505320	winClose
0x5053de	0x410d40	string	0x5053a0	WVS3
0x50542a	0x5b7994	string	0x5053a0	winTruncate1
0x505454	0x5b7984	string	0x5053a0	winTruncate2
0x5054fa	0x50550d	string	0x5053a0	;~0u\t;^4
0x5054ff	0x50550d	string	0x5053a0	;~0u\t;^4
0x505506	0x50550d	string	0x5053a0	;~0u\t;^4
0x505549	0x5b66c4	string	0x5053a0	winMapfile1
0x50557e	0x5b66b8	string	0x5053a0	winMapfile2
0x505789	0x505793	string	0x5055d0	;V8u\t;N<
0x50582c	0x50583f	string	0x5055d0	;~0u\t;^4
0x505831	0x50583f	string	0x5055d0	;~0u\t;^4
0x505838	0x50583f	string	0x5055d0	;~0u\t;^4
0x50587b	0x5b66c4	string	0x5055d0	winMapfile1
0x5058cc	0x5b66b8	string	0x5055d0	winMapfile2
0x505b79	0x5b79a4	string	0x505ac0	winLockSharedMemory
0x50602d	0x5b6600	string	0x505d70	delayed %dms for lock/sharing conflict at line %d
0x5060bb	0x5b79c0	string	0x505d70	winOpen
0x5060d4	0x5b784c	string	0x505d70	cannot open file
0x5060d9	0x5b7814	string	0x505d70	%s at line %d of [%.10s]
0x506147	0x5b79b8	string	0x505d70	psow
0x506495	0x5b7830	string	0x5063c0	database corruption
0x50649a	0x5b7814	string	0x5063c0	%s at line %d of [%.10s]
0x506636	0x5b7830	string	0x506580	database corruption
0x50663b	0x5b7814	string	0x506580	%s at line %d of [%.10s]
0x506984	0x5b79c8	string	0x506660	recovered %d frames from WAL file %s
0x506b59	0x5b784c	string	0x5069f0	cannot open file
0x506b5e	0x5b7814	string	0x5069f0	%s at line %d of [%.10s]
0x507337	0x5b7830	string	0x5071e0	database corruption
0x50733c	0x5b7814	string	0x5071e0	%s at line %d of [%.10s]
0x50764f	0x50765c	string	0x507430	3\vU؋M blocks=Basic Latin,Arabic
0x507655	0x50765c	string	0x507430	3\vU؋M blocks=Basic Latin,Arabic
0x507708	0x410d40	string	0x507430	WVS3
0x507a96	0x5b7830	string	0x507a70	database corruption
0x507a9b	0x5b7814	string	0x507a70	%s at line %d of [%.10s]
0x507b29	0x5b7830	string	0x507a70	database corruption
0x507b2e	0x5b7814	string	0x507a70	%s at line %d of [%.10s]
0x507c0a	0x507c7d	string	0x507bb0	_^[]
0x507c2b	0x507c64	string	0x507bb0	h0x[
0x507c64	0x5b7830	string	0x507bb0	database corruption
0x507c69	0x5b7814	string	0x507bb0	%s at line %d of [%.10s]
0x507cd0	0x5b7830	string	0x507c90	database corruption
0x507cd5	0x5b7814	string	0x507c90	%s at line %d of [%.10s]
0x507d8b	0x5b7830	string	0x507d20	database corruption
0x507d90	0x5b7814	string	0x507d20	%s at line %d of [%.10s]
0x507dd8	0x5b7830	string	0x507d20	database corruption
0x507ddd	0x5b7814	string	0x507d20	%s at line %d of [%.10s]
0x507f72	0x5b7830	string	0x507d20	database corruption
0x507f77	0x5b7814	string	0x507d20	%s at line %d of [%.10s]
0x50809b	0x5b7830	string	0x507d20	database corruption
0x5080a0	0x5b7814	string	0x507d20	%s at line %d of [%.10s]
0x5080c5	0x5b7830	string	0x507d20	database corruption
0x5080ca	0x5b7814	string	0x507d20	%s at line %d of [%.10s]
0x508199	0x5b7830	string	0x508120	database corruption
0x50819e	0x5b7814	string	0x508120	%s at line %d of [%.10s]
0x5081f6	0x5b7830	string	0x508120	database corruption
0x5081fb	0x5b7814	string	0x508120	%s at line %d of [%.10s]
0x508246	0x5b7830	string	0x508120	database corruption
0x50824b	0x5b7814	string	0x508120	%s at line %d of [%.10s]
0x5082cc	0x5b7830	string	0x508270	database corruption
0x5082d1	0x5b7814	string	0x508270	%s at line %d of [%.10s]
0x50844e	0x5b7830	string	0x5083a0	database corruption
0x508453	0x5b7814	string	0x5083a0	%s at line %d of [%.10s]
0x50847d	0x5b7830	string	0x5083a0	database corruption
0x508482	0x5b7814	string	0x5083a0	%s at line %d of [%.10s]
0x508586	0x5b7830	string	0x5083a0	database corruption
0x50858b	0x5b7814	string	0x5083a0	%s at line %d of [%.10s]
0x508613	0x5b7830	string	0x5083a0	database corruption
0x508618	0x5b7814	string	0x5083a0	%s at line %d of [%.10s]
0x508755	0x5b7830	string	0x5086a0	database corruption
0x50875a	0x5b7814	string	0x5086a0	%s at line %d of [%.10s]
0x5087e1	0x5b7830	string	0x508770	database corruption
0x5087e6	0x5b7814	string	0x508770	%s at line %d of [%.10s]
0x50884e	0x5b7830	string	0x508770	database corruption
0x508853	0x5b7814	string	0x508770	%s at line %d of [%.10s]
0x50887b	0x5b7830	string	0x508770	database corruption
0x508880	0x5b7814	string	0x508770	%s at line %d of [%.10s]
0x5088c3	0x5b7830	string	0x508770	database corruption
0x5088c8	0x5b7814	string	0x508770	%s at line %d of [%.10s]
0x508995	0x5b7830	string	0x508900	database corruption
0x50899a	0x5b7814	string	0x508900	%s at line %d of [%.10s]
0x5089be	0x5b7830	string	0x508900	database corruption
0x5089c3	0x5b7814	string	0x508900	%s at line %d of [%.10s]
0x508a05	0x5b7830	string	0x5089e0	database corruption
0x508a0a	0x5b7814	string	0x5089e0	%s at line %d of [%.10s]
0x508a93	0x5b7830	string	0x5089e0	database corruption
0x508a98	0x5b7814	string	0x5089e0	%s at line %d of [%.10s]
0x508bca	0x5b7830	string	0x508bb0	database corruption
0x508bcf	0x5b7814	string	0x508bb0	%s at line %d of [%.10s]
0x508c83	0x5b7830	string	0x508bb0	database corruption
0x508c88	0x5b7814	string	0x508bb0	%s at line %d of [%.10s]
0x508d32	0x5b7830	string	0x508cc0	database corruption
0x508d37	0x5b7814	string	0x508cc0	%s at line %d of [%.10s]
0x508da7	0x508e32	string	0x508d80	_^[]
0x508f37	0x5b7830	string	0x508f10	database corruption
0x508f3c	0x5b7814	string	0x508f10	%s at line %d of [%.10s]
0x50900d	0x5b7830	string	0x508f10	database corruption
0x509012	0x5b7814	string	0x508f10	%s at line %d of [%.10s]
0x509071	0x5b7830	string	0x508f10	database corruption
0x509076	0x5b7814	string	0x508f10	%s at line %d of [%.10s]
0x5090c7	0x5b7830	string	0x5090a0	database corruption
0x5090cc	0x5b7814	string	0x5090a0	%s at line %d of [%.10s]
0x5091f8	0x5b7830	string	0x5091e0	database corruption
0x5091fd	0x5b7814	string	0x5091e0	%s at line %d of [%.10s]
0x509245	0x509255	string	0x5091e0	[_^]
0x50924a	0x509255	string	0x5091e0	[_^]
0x5092ca	0x5092d2	string	0x509260	;_,w1
0x5093f9	0x5b7830	string	0x5093b0	database corruption
0x5093fe	0x5b7814	string	0x5093b0	%s at line %d of [%.10s]
0x509682	0x5b7830	string	0x5093b0	database corruption
0x509687	0x5b7814	string	0x5093b0	%s at line %d of [%.10s]
0x5096c8	0x5b7830	string	0x5096b0	database corruption
0x5096cd	0x5b7814	string	0x5096b0	%s at line %d of [%.10s]
0x509742	0x5097d4	string	0x509730	9^@u
0x509877	0x509883	string	0x509730	8H\bu9
0x5098db	0x5b7830	string	0x509730	database corruption
0x5098e0	0x5b7814	string	0x509730	%s at line %d of [%.10s]
0x509998	0x5b7830	string	0x509900	database corruption
0x50999d	0x5b7814	string	0x509900	%s at line %d of [%.10s]
0x509a4d	0x5b7830	string	0x5099c0	database corruption
0x509a52	0x5b7814	string	0x5099c0	%s at line %d of [%.10s]
0x509b19	0x5b7830	string	0x509ae0	database corruption
0x509b1e	0x5b7814	string	0x509ae0	%s at line %d of [%.10s]
0x509e9e	0x509eb6	string	0x509ae0	3\v]\f
0x509ead	0x509eb6	string	0x509ae0	3\v]\f
0x509f26	0x5b7830	string	0x509ae0	database corruption
0x509f2b	0x5b7814	string	0x509ae0	%s at line %d of [%.10s]
0x509f4d	0x5b7830	string	0x509ae0	database corruption
0x509f52	0x5b7814	string	0x509ae0	%s at line %d of [%.10s]
0x509fac	0x509f4d	string	0x509ae0	h0x[
0x50a301	0x5b7830	string	0x50a0b0	database corruption
0x50a306	0x5b7814	string	0x50a0b0	%s at line %d of [%.10s]
0x50a38b	0x5b7830	string	0x50a350	database corruption
0x50a390	0x5b7814	string	0x50a350	%s at line %d of [%.10s]
0x50a440	0x5b7830	string	0x50a350	database corruption
0x50a445	0x5b7814	string	0x50a350	%s at line %d of [%.10s]
0x50a4f1	0x5b7830	string	0x50a350	database corruption
0x50a4f6	0x5b7814	string	0x50a350	%s at line %d of [%.10s]
0x50a88a	0x5b7830	string	0x50a840	database corruption
0x50a88f	0x5b7814	string	0x50a840	%s at line %d of [%.10s]
0x50abfa	0x5b7830	string	0x50aab0	database corruption
0x50abff	0x5b7814	string	0x50aab0	%s at line %d of [%.10s]
0x50ac23	0x5b7830	string	0x50aab0	database corruption
0x50ac28	0x5b7814	string	0x50aab0	%s at line %d of [%.10s]
0x50ac4c	0x5b7830	string	0x50aab0	database corruption
0x50ac51	0x5b7814	string	0x50aab0	%s at line %d of [%.10s]
0x50adcc	0x5b7830	string	0x50acb0	database corruption
0x50add1	0x5b7814	string	0x50acb0	%s at line %d of [%.10s]
0x50af6f	0x5b7830	string	0x50ae00	database corruption
0x50af74	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50af9c	0x5b7830	string	0x50ae00	database corruption
0x50afa1	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50afdd	0x5b7830	string	0x50ae00	database corruption
0x50afe2	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50b084	0x5b7830	string	0x50ae00	database corruption
0x50b089	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50b0d8	0x5b7830	string	0x50ae00	database corruption
0x50b0dd	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50b161	0x5b7830	string	0x50ae00	database corruption
0x50b166	0x5b7814	string	0x50ae00	%s at line %d of [%.10s]
0x50b241	0x5b7830	string	0x50b1e0	database corruption
0x50b246	0x5b7814	string	0x50b1e0	%s at line %d of [%.10s]
0x50b477	0x5b7830	string	0x50b440	database corruption
0x50b47c	0x5b7814	string	0x50b440	%s at line %d of [%.10s]
0x50b805	0x5b7830	string	0x50b700	database corruption
0x50b80a	0x5b7814	string	0x50b700	%s at line %d of [%.10s]
0x50be7f	0x5b7830	string	0x50b700	database corruption
0x50be84	0x5b7814	string	0x50b700	%s at line %d of [%.10s]
0x50c23d	0x50be7f	string	0x50b700	h0x[
0x50c24c	0x50be7f	string	0x50b700	h0x[
0x50c307	0x50be7f	string	0x50b700	h0x[
0x50c612	0x50be7f	string	0x50b700	h0x[
0x50c7a8	0x50be7f	string	0x50b700	h0x[
0x50cb07	0x5b7830	string	0x50b700	database corruption
0x50cb0c	0x5b7814	string	0x50b700	%s at line %d of [%.10s]
0x50d022	0x5b7830	string	0x50cff0	database corruption
0x50d027	0x5b7814	string	0x50cff0	%s at line %d of [%.10s]
0x50d0dc	0x5b7830	string	0x50cff0	database corruption
0x50d0e1	0x5b7814	string	0x50cff0	%s at line %d of [%.10s]
0x50d1cc	0x5b7830	string	0x50d1b0	database corruption
0x50d1d1	0x5b7814	string	0x50d1b0	%s at line %d of [%.10s]
0x50d217	0x5b7830	string	0x50d1b0	database corruption
0x50d21c	0x5b7814	string	0x50d1b0	%s at line %d of [%.10s]
0x50d520	0x50d529	string	0x50d4f0	Vh(z[
0x50d52a	0x5b7a28	string	0x50d4f0	Failed to read ptrmap key=%d
0x50d55a	0x5b79f0	string	0x50d4f0	Bad ptr map entry key=%d expected=(%d,%d) got=(%d,%d)
0x50d616	0x5b7a9c	string	0x50d570	freelist leaf count too big on page %d
0x50d6f9	0x5b7a84	string	0x50d570	failed to get page %d
0x50d719	0x5b7a7c	string	0x50d570	size
0x50d720	0x5b7a64	string	0x50d570	overflow list length
0x50d72a	0x5b7a48	string	0x50d570	%s is %d but should be %d
0x50d7a8	0x5b7c2c	string	0x50d740	Page %d:
0x50d7bf	0x5b7c04	string	0x50d740	unable to get the page. error code=%d
0x50d7ea	0x5b7bdc	string	0x50d740	btreeInitPage() returns error code %d
0x50d80a	0x5b7bc4	string	0x50d740	free space corruption
0x50d828	0x5b7ba8	string	0x50d740	On tree page %d cell %d:
0x50d8a0	0x5b7b8c	string	0x50d740	On page %d at right child:
0x50d963	0x5b7b74	string	0x50d740	Extends off end of page
0x50d98f	0x50d9a6	string	0x50d740	PQh\{[
0x50d996	0x50d9a6	string	0x50d740	PQh\{[
0x50d99f	0x50d9a6	string	0x50d740	PQh\{[
0x50d9a8	0x5b7b5c	string	0x50d740	Rowid %lld out of order
0x50da70	0x5b7b40	string	0x50d740	Child page depth differs
0x50daa1	0x5b7b20	string	0x50d740	Offset %d out of range %d..%d
0x50dc4b	0x5b7af8	string	0x50d740	Multiple uses for byte %u of page %d
0x50dc8c	0x5b7ac4	string	0x50d740	Fragmentation of %d bytes reported as %d on page %d
0x50de31	0x5b7cdc	string	0x50dcd0	Main freelist:
0x50de9e	0x5b7cac	string	0x50dcd0	max rootpage (%d) disagrees with header (%d)
0x50dec2	0x5b7c74	string	0x50dcd0	incremental_vacuum enabled with a max rootpage of zero
0x50dfe0	0x50dfe8	string	0x50dcd0	Sh\|[
0x50dfe9	0x5b7c5c	string	0x50dcd0	Page %d is never used
0x50e054	0x5b7c38	string	0x50dcd0	Pointer map page %d is referenced
0x50e274	0x5b7830	string	0x50e240	database corruption
0x50e279	0x5b7814	string	0x50e240	%s at line %d of [%.10s]
0x50e423	0x5b7830	string	0x50e370	database corruption
0x50e428	0x5b7814	string	0x50e370	%s at line %d of [%.10s]
0x50e656	0x50e69b	string	0x50e370	3\vMą blocks=Basic Latin,Latin Extended-A
0x50e665	0x50e69b	string	0x50e370	3\vMą blocks=Basic Latin,Latin Extended-A
0x50e676	0x50e69b	string	0x50e370	3\vMą blocks=Basic Latin,Latin Extended-A
0x50e687	0x50e69b	string	0x50e370	3\vMą blocks=Basic Latin,Latin Extended-A
0x50e863	0x5b7830	string	0x50e370	database corruption
0x50e868	0x5b7814	string	0x50e370	%s at line %d of [%.10s]
0x50eb03	0x5b7830	string	0x50eaa0	database corruption
0x50eb08	0x5b7814	string	0x50eaa0	%s at line %d of [%.10s]
0x50ed6d	0x5b7830	string	0x50ec50	database corruption
0x50ed72	0x5b7814	string	0x50ec50	%s at line %d of [%.10s]
0x50ee5e	0x5b7830	string	0x50ed90	database corruption
0x50ee63	0x5b7814	string	0x50ed90	%s at line %d of [%.10s]
0x50ee97	0x5b68ec	string	0x50ee90	API called with NULL prepared statement
0x50eea4	0x5b68bc	string	0x50ee90	API called with finalized prepared statement
0x50eebd	0x5b7844	string	0x50ee90	misuse
0x50eec2	0x5b7814	string	0x50ee90	%s at line %d of [%.10s]
0x50efc8	0x5b7cec	string	0x50ee90	bind on a busy prepared statement: [%s]
0x50efde	0x5b7844	string	0x50ee90	misuse
0x50efe3	0x5b7814	string	0x50ee90	%s at line %d of [%.10s]
0x50f237	0x50f289	string	0x50f220	_^[]
0x50fd35	0x50fd5b	string	0x50fc60	9F(t
0x510689	0x510680	string	0x510460	9\bt\t
0x5108be	0x597600	string	0x510460	excluded
0x510b94	0x5b7da8	string	0x510460	double-quoted string literal: "%w"
0x510bd9	0x5b7d88	string	0x510460	misuse of aliased aggregate %s
0x510c07	0x5b7d60	string	0x510460	misuse of aliased window function %s
0x510c36	0x5b6aa0	string	0x510460	row value misused
0x510c8e	0x510c85	string	0x510460	98t\f
0x510cc1	0x5c3ab0	string	0x510460	true
0x510d06	0x5c3aa8	string	0x510460	false
0x510d32	0x5b7d50	string	0x510460	no such column
0x510d58	0x5b7d50	string	0x510460	no such column
0x510d5f	0x5b7d38	string	0x510460	ambiguous column name
0x510d78	0x5b7d28	string	0x510460	%s: %s.%s.%s
0x510d94	0x5b7d1c	string	0x510460	%s: %s.%s
0x510da8	0x5b7d14	string	0x510460	%s: %s
0x510eb9	0x5b7dcc	string	0x510e90	too many terms in %s BY clause
0x510f23	0x5b698c	string	0x510e90	%r %s BY term out of range - should be between 1 and %d
0x5112dd	0x5b69c4	string	0x511290	Expression tree is too large (maximum depth %d)
0x5113bc	0x5b7dec	string	0x511350	%d columns assigned %d values
0x5115c8	0x5b7e2c	string	0x511570	REUSE LIST SUBQUERY %d
0x511718	0x5b7e20	string	0x511570	CORRELATED
0x511725	0x5b7e0c	string	0x511570	%sLIST SUBQUERY %d
0x512039	0x5b6454	string	0x512030	sqlite_master
0x51203f	0x5b7ed8	string	0x512030	SELECT 1 FROM "%w".%s WHERE name NOT LIKE 'sqlite_%%' AND sql NOT LIKE 'create virtual%%' AND sqlite_rename_test(%Q, sql, type, name, %d)=NULL
0x512052	0x5b6454	string	0x512030	sqlite_master
0x512057	0x5b7e48	string	0x512030	SELECT 1 FROM temp.%s WHERE name NOT LIKE 'sqlite_%%' AND sql NOT LIKE 'create virtual%%' AND sqlite_rename_test(%Q, sql, type, name, 1)=NULL
0x51212b	0x5b8098	string	0x512070	Cannot add a PRIMARY KEY column
0x512148	0x5b807c	string	0x512070	Cannot add a UNIQUE column
0x512168	0x51218a	string	0x512070	8J\ft\e
0x51216d	0x51218a	string	0x512070	8J\ft\e
0x512171	0x51218a	string	0x512070	8J\ft\e
0x512176	0x5b8040	string	0x512070	Cannot add a REFERENCES column with non-NULL default value
0x512196	0x5b8008	string	0x512070	Cannot add a NOT NULL column with default value NULL
0x5121db	0x5b7fd8	string	0x512070	Cannot add a column with non-constant default
0x512255	0x5b6454	string	0x512070	sqlite_master
0x51225b	0x5b7f68	string	0x512070	UPDATE "%w".%s SET sql = substr(sql,1,%d) || ', ' || %Q || substr(sql,%d) WHERE type = 'table' AND name = %Q
0x512369	0x5b6aec	string	0x512300	sqlite_
0x5123a3	0x5b6ad0	string	0x512300	table %s may not be altered
0x5123be	0x5b6b80	string	0x512300	view
0x5123c9	0x5b6b70	string	0x512300	virtual table
0x5123d9	0x5b6b4c	string	0x512300	cannot rename columns of %s "%s"
0x51249c	0x5b81f4	string	0x512300	no such column: "%s"
0x512505	0x5b6454	string	0x512300	sqlite_master
0x51250b	0x5b8130	string	0x512300	UPDATE "%w".%s SET sql = sqlite_rename_column(sql, type, name, %Q, %Q, %d, %Q, %d, %d) WHERE name NOT LIKE 'sqlite_%%' AND (type != 'index' OR tbl_name = %Q) AND sql NOT LIKE 'create virtual%%'
0x512526	0x5b6454	string	0x512300	sqlite_master
0x51252b	0x5b80b8	string	0x512300	UPDATE temp.%s SET sql = sqlite_rename_column(sql, type, name, %Q, %Q, %d, %Q, %d, 1) WHERE type IN ('trigger', 'view')
0x51269b	0x5b820c	string	0x512600	CREATE TABLE %Q.%s(%s)
0x5126f1	0x5b6d60	string	0x512600	DELETE FROM %Q.%s WHERE %s=%Q
0x512b26	0x5b1298	string	0x512ab0	BINARY
0x512d58	0x5b6c50	string	0x512cf0	not authorized
0x512db8	0x512def	string	0x512cf0	_^[]
0x512dcb	0x512def	string	0x512cf0	_^[]
0x512e5e	0x512ea2	string	0x512e00	h0x[
0x512e6a	0x5b822c	string	0x512e00	malformed database schema (%s)
0x512e84	0x5b8224	string	0x512e00	%z - %s
0x512ea2	0x5b7830	string	0x512e00	database corruption
0x512ea7	0x5b7814	string	0x512e00	%s at line %d of [%.10s]
0x5132a3	0x5132bb	string	0x513280	_^[]
0x5132a9	0x5132bb	string	0x513280	_^[]
0x513680	0x5b8268	string	0x5133d0	ORDER
0x51369d	0x5b8268	string	0x5133d0	ORDER
0x513803	0x5b6310	string	0x5133d0	UNION
0x51380a	0x5b6304	string	0x5133d0	INTERSECT
0x513811	0x5b62fc	string	0x5133d0	EXCEPT
0x513821	0x5b825c	string	0x5133d0	MERGE (%s)
0x513886	0x5b8254	string	0x5133d0	LEFT
0x513970	0x5b824c	string	0x5133d0	RIGHT
0x514646	0x5b8270	string	0x514540	DISTINCT aggregates must have exactly one argument
0x5146a9	0x514993	string	0x514680	9Q$tW
0x51479a	0x5147ab	string	0x514680	9}\bu
0x5147a1	0x5147ab	string	0x514680	9}\bu
0x514b6e	0x5b7844	string	0x514b30	misuse
0x514b73	0x5b7814	string	0x514b30	%s at line %d of [%.10s]
0x514c5b	0x5b7844	string	0x514c30	misuse
