reference_vaddr	symbol_addr	symbol_type	caller_function	data
0x100837d9	0x10115964	string	0x10083690	common_tcscat_s
0x100837de	0x10100770	string	0x10083690	(((source))) != NULL
0x10083886	0x10115984	string	0x10083690	String is not null terminated
0x100838af	0x101159c0	string	0x10083690	(L"String is not null terminated" && 0)
0x100838bd	0x101006d8	string	0x10083690	minkernel\crts\ucrt\inc\corecrt_internal_string_templates.h
0x100838e7	0x101006d8	string	0x10083690	minkernel\crts\ucrt\inc\corecrt_internal_string_templates.h
0x100838ec	0x10115964	string	0x10083690	common_tcscat_s
0x100838f1	0x101159c0	string	0x10083690	(L"String is not null terminated" && 0)
0x100839a7	0x1010079c	string	0x10083690	Buffer is too small
0x100839d0	0x101007c4	string	0x10083690	(L"Buffer is too small" && 0)
0x100839de	0x101006d8	string	0x10083690	minkernel\crts\ucrt\inc\corecrt_internal_string_templates.h
0x10083a08	0x101006d8	string	0x10083690	minkernel\crts\ucrt\inc\corecrt_internal_string_templates.h
0x10083a0d	0x10115964	string	0x10083690	common_tcscat_s
0x10083a12	0x101007c4	string	0x10083690	(L"Buffer is too small" && 0)
0x10083b2a	0x100f3194	import	0x10083ac0	KERNEL32.dll.OutputDebugStringW
0x10083bc3	0x101182c0	string	0x10083b50	cached_state == static_cast<long>(policyValue)
0x10083bd1	0x10118320	string	0x10083b50	minkernel\crts\ucrt\src\appcrt\internal\win_policies.cpp
0x10083c63	0x101182c0	string	0x10083bf0	cached_state == static_cast<long>(policyValue)
0x10083c71	0x10118320	string	0x10083bf0	minkernel\crts\ucrt\src\appcrt\internal\win_policies.cpp
0x10083d03	0x101182c0	string	0x10083c90	cached_state == static_cast<long>(policyValue)
0x10083d11	0x10118320	string	0x10083c90	minkernel\crts\ucrt\src\appcrt\internal\win_policies.cpp
0x1008401d	0x100f30b8	import	0x10084010	KERNEL32.dll.GetProcAddress
0x1008430a	0x100f30bc	import	0x10084300	KERNEL32.dll.FreeLibrary
0x100843c5	0x100f3164	import	0x100843b0	KERNEL32.dll.GetCurrentProcess
0x100843cc	0x100f316c	import	0x100843b0	KERNEL32.dll.TerminateProcess
0x100843e2	0x100f3070	import	0x100843b0	KERNEL32.dll.ExitProcess
0x1008443a	0x100f306c	import	0x10084430	KERNEL32.dll.GetModuleHandleW
0x10084539	0x10118394	string	0x10084510	mscoree.dll
0x10084540	0x100f318c	import	0x10084510	KERNEL32.dll.GetModuleHandleExW
0x10084554	0x101183ac	string	0x10084510	CorExitProcess
0x10084724	0x100f31b8	import	0x100846e0	KERNEL32.dll.HeapAlloc
0x10085187	0x100f30dc	import	0x10085170	KERNEL32.dll.GetStdHandle
0x10085282	0x100f30d0	import	0x10085170	KERNEL32.dll.WriteFile
0x1008530f	0x101184d8	string	0x100852a0	minkernel\crts\ucrt\src\appcrt\internal\report_runtime_error.cpp
0x10085314	0x1011855c	string	0x100852a0	__acrt_report_runtime_error
0x10085319	0x10118598	string	0x100852a0	wcscpy_s(outmsg, (sizeof(*__countof_helper(outmsg)) + 0), L"Runtime Error!\n\nProgram: ")
0x1008531e	0x1011864c	string	0x100852a0	Runtime Error!\n\nProgram:
0x1008535d	0x100f30ec	import	0x100852a0	KERNEL32.dll.GetModuleFileNameW
0x1008536e	0x101184d8	string	0x100852a0	minkernel\crts\ucrt\src\appcrt\internal\report_runtime_error.cpp
0x10085373	0x1011855c	string	0x100852a0	__acrt_report_runtime_error
0x10085378	0x10118680	string	0x100852a0	wcscpy_s(progname, progname_size, L"<program name unknown>")
0x1008537d	0x1010bc98	string	0x100852a0	<program name unknown>
0x100853cc	0x101184d8	string	0x100852a0	minkernel\crts\ucrt\src\appcrt\internal\report_runtime_error.cpp
0x100853d1	0x1011855c	string	0x100852a0	__acrt_report_runtime_error
0x100853d6	0x10118700	string	0x100852a0	wcsncpy_s(pch, progname_size - (pch - progname), L"...", 3)
0x1008540c	0x101184d8	string	0x100852a0	minkernel\crts\ucrt\src\appcrt\internal\report_runtime_error.cpp
0x10085411	0x1011855c	string	0x100852a0	__acrt_report_runtime_error
0x10085416	0x10118778	string	0x100852a0	wcscat_s(outmsg, (sizeof(*__countof_helper(outmsg)) + 0), L"\n\n")
0x10085442	0x101184d8	string	0x100852a0	minkernel\crts\ucrt\src\appcrt\internal\report_runtime_error.cpp
0x10085447	0x1011855c	string	0x100852a0	__acrt_report_runtime_error
0x1008544c	0x10118800	string	0x100852a0	wcscat_s(outmsg, (sizeof(*__countof_helper(outmsg)) + 0), message)
0x10085475	0x1010c120	string	0x100852a0	Microsoft Visual C++ Runtime Library
0x10085710	0x1011a8f8	string	0x10085680	minkernel\crts\ucrt\src\appcrt\locale\lcidtoname_downlevel.cpp
0x10085715	0x1011a978	string	0x10085680	__acrt_DownlevelLCIDToLocaleName
0x1008571a	0x1011a9c0	string	0x10085680	wcscpy_s(outLocaleName, cchLocaleName, buffer)
0x10085bce	0x1011aa20	string	0x10085b60	minkernel\crts\ucrt\src\appcrt\locale\getlocaleinfoa.cpp
0x10085d70	0x1011aa20	string	0x10085d00	minkernel\crts\ucrt\src\appcrt\locale\getlocaleinfoa.cpp
0x10085dc5	0x1011aa60	string	0x10085d00	minkernel\crts\ucrt\src\appcrt\locale\getlocaleinfoa.cpp
0x10085dca	0x1011aad4	string	0x10085d00	__acrt_GetLocaleInfoA
0x10085dcf	0x1011ab00	string	0x10085d00	strncpy_s(*char_result, local_length, local_buffer, local_length - 1)
0x10085e0d	0x100f3120	import	0x10085d00	KERNEL32.dll.GetLastError
0x10085e45	0x10085e4f	string	0x10085d00	jph
0x10085e51	0x1011aa20	string	0x10085d00	minkernel\crts\ucrt\src\appcrt\locale\getlocaleinfoa.cpp
0x10085f72	0x1011aa20	string	0x10085d00	minkernel\crts\ucrt\src\appcrt\locale\getlocaleinfoa.cpp
0x1008627b	0x1011ab8c	string	0x10086230	first != nullptr
0x10086289	0x1011abb0	string	0x10086230	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x100862b3	0x1011abb0	string	0x10086230	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x100862b8	0x1011ac50	string	0x10086230	_wcsnicmp
0x100862bd	0x1011ab8c	string	0x10086230	first != nullptr
0x100862f6	0x1011ac30	string	0x10086230	last != nullptr
0x10086304	0x1011abb0	string	0x10086230	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x1008632e	0x1011abb0	string	0x10086230	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x10086333	0x1011ac50	string	0x10086230	_wcsnicmp
0x10086338	0x1011ac30	string	0x10086230	last != nullptr
0x1008645b	0x1011ab8c	string	0x10086420	first != nullptr
0x10086469	0x1011abb0	string	0x10086420	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x10086493	0x1011abb0	string	0x10086420	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x10086498	0x1011ac18	string	0x10086420	_wcsnicmp_l
0x1008649d	0x1011ab8c	string	0x10086420	first != nullptr
0x100864d6	0x1011ac30	string	0x10086420	last != nullptr
0x100864e4	0x1011abb0	string	0x10086420	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x1008650e	0x1011abb0	string	0x10086420	minkernel\crts\ucrt\src\appcrt\string\wcsnicmp.cpp
0x10086513	0x1011ac18	string	0x10086420	_wcsnicmp_l
0x10086518	0x1011ac30	string	0x10086420	last != nullptr
0x1008693c	0x100f30d0	import	0x100868f0	KERNEL32.dll.WriteFile
0x10086946	0x100f3120	import	0x100868f0	KERNEL32.dll.GetLastError
0x100869b8	0x100f3068	import	0x10086980	KERNEL32.dll.GetConsoleCP
0x10086a42	0x1011adec	string	0x10086980	isleadbyte(_dbcsBuffer(fh))
0x10086a53	0x1011acb8	string	0x10086980	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x10086c7e	0x100f30d0	import	0x10086980	KERNEL32.dll.WriteFile
0x10086c88	0x100f3120	import	0x10086980	KERNEL32.dll.GetLastError
0x10086cff	0x100f30d0	import	0x10086980	KERNEL32.dll.WriteFile
0x10086d09	0x100f3120	import	0x10086980	KERNEL32.dll.GetLastError
0x10086e00	0x100f3120	import	0x10086d90	KERNEL32.dll.GetLastError
0x10086e3d	0x100f3120	import	0x10086d90	KERNEL32.dll.GetLastError
0x10086f60	0x100f3064	import	0x10086ea0	KERNEL32.dll.GetConsoleMode
0x100870cd	0x100f30d0	import	0x10086f80	KERNEL32.dll.WriteFile
0x100870d7	0x100f3120	import	0x10086f80	KERNEL32.dll.GetLastError
0x100872da	0x100f30d0	import	0x10087180	KERNEL32.dll.WriteFile
0x100872e4	0x100f3120	import	0x10087180	KERNEL32.dll.GetLastError
0x100874f3	0x100f3120	import	0x10087390	KERNEL32.dll.GetLastError
0x10087583	0x100f30d0	import	0x10087390	KERNEL32.dll.WriteFile
0x1008758d	0x100f3120	import	0x10087390	KERNEL32.dll.GetLastError
0x100876a3	0x10117e90	string	0x10087620	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x100876b1	0x1011acb8	string	0x10087620	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100876e6	0x1011acb8	string	0x10087620	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100876eb	0x1011ad18	string	0x10087620	_write
0x100876f0	0x10117e90	string	0x10087620	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x10087741	0x1011ad28	string	0x10087620	(_osfile(fh) & FOPEN)
0x1008774f	0x1011acb8	string	0x10087620	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x10087784	0x1011acb8	string	0x10087620	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x10087789	0x1011ad18	string	0x10087620	_write
0x1008778e	0x1011ad28	string	0x10087620	(_osfile(fh) & FOPEN)
0x100877f7	0x1011ad58	string	0x10087620	("Invalid file descriptor. File possibly closed by a different thread",0)
0x10087805	0x1011acb8	string	0x10087620	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100878b4	0x10100a64	string	0x10087870	buffer != nullptr
0x100878c5	0x1011acb8	string	0x10087870	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100878fd	0x1011acb8	string	0x10087870	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x10087902	0x1011ae24	string	0x10087870	_write_nolock
0x10087907	0x10100a64	string	0x10087870	buffer != nullptr
0x10087975	0x1011ae40	string	0x10087870	buffer_size % 2 == 0
0x10087986	0x1011acb8	string	0x10087870	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100879be	0x1011acb8	string	0x10087870	minkernel\crts\ucrt\src\appcrt\lowio\write.cpp
0x100879c3	0x1011ae24	string	0x10087870	_write_nolock
0x100879c8	0x1011ae40	string	0x10087870	buffer_size % 2 == 0
0x10087d43	0x10118088	string	0x10087cc0	fh >= 0 && (unsigned)fh < (unsigned)_nhandle
0x10087d51	0x1011ae70	string	0x10087cc0	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087d86	0x1011ae70	string	0x10087cc0	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087d8b	0x1011aed0	string	0x10087cc0	common_lseek
0x10087d90	0x10118088	string	0x10087cc0	fh >= 0 && (unsigned)fh < (unsigned)_nhandle
0x10087de1	0x10118104	string	0x10087cc0	_osfile(fh) & FOPEN
0x10087def	0x1011ae70	string	0x10087cc0	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087e24	0x1011ae70	string	0x10087cc0	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087e29	0x1011aed0	string	0x10087cc0	common_lseek
0x10087e2e	0x10118104	string	0x10087cc0	_osfile(fh) & FOPEN
0x10087e97	0x1011ad58	string	0x10087cc0	("Invalid file descriptor. File possibly closed by a different thread",0)
0x10087ea5	0x1011ae70	string	0x10087cc0	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087f96	0x10118088	string	0x10087f10	fh >= 0 && (unsigned)fh < (unsigned)_nhandle
0x10087fa4	0x1011ae70	string	0x10087f10	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087fd9	0x1011ae70	string	0x10087f10	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10087fde	0x1011aed0	string	0x10087f10	common_lseek
0x10087fe3	0x10118088	string	0x10087f10	fh >= 0 && (unsigned)fh < (unsigned)_nhandle
0x10088037	0x10118104	string	0x10087f10	_osfile(fh) & FOPEN
0x10088045	0x1011ae70	string	0x10087f10	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x1008807a	0x1011ae70	string	0x10087f10	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x1008807f	0x1011aed0	string	0x10087f10	common_lseek
0x10088084	0x10118104	string	0x10087f10	_osfile(fh) & FOPEN
0x100880f7	0x1011ad58	string	0x10087f10	("Invalid file descriptor. File possibly closed by a different thread",0)
0x10088105	0x1011ae70	string	0x10087f10	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x1008819c	0x1011aeec	string	0x10088170	("Invalid file descriptor",0)
0x100881aa	0x1011ae70	string	0x10088170	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x1008825c	0x1011aeec	string	0x10088230	("Invalid file descriptor",0)
0x1008826a	0x1011ae70	string	0x10088230	minkernel\crts\ucrt\src\appcrt\lowio\lseek.cpp
0x10088326	0x100f3060	import	0x10088300	KERNEL32.dll.SetFilePointerEx
0x10088330	0x100f3120	import	0x10088300	KERNEL32.dll.GetLastError
0x1008837d	0x100f3060	import	0x10088300	KERNEL32.dll.SetFilePointerEx
0x10088387	0x100f3120	import	0x10088300	KERNEL32.dll.GetLastError
0x100883bc	0x100f3060	import	0x10088300	KERNEL32.dll.SetFilePointerEx
0x100883fc	0x100f3060	import	0x100883e0	KERNEL32.dll.SetFilePointerEx
0x10088406	0x100f3120	import	0x100883e0	KERNEL32.dll.GetLastError
0x100884bf	0x101125f0	string	0x100884b0	public_stream != nullptr
0x100884cd	0x1011af28	string	0x100884b0	minkernel\crts\ucrt\src\appcrt\stdio\_getbuf.cpp
0x100884ff	0x1011af8c	string	0x100884b0	minkernel\crts\ucrt\src\appcrt\stdio\_getbuf.cpp
0x100885ff	0x10112530	string	0x100885c0	stream.valid()
0x1008860d	0x1011afc0	string	0x100885c0	minkernel\crts\ucrt\src\appcrt\stdio\fclose.cpp
0x10088637	0x1011afc0	string	0x100885c0	minkernel\crts\ucrt\src\appcrt\stdio\fclose.cpp
0x1008863c	0x1011b030	string	0x100885c0	_fclose_nolock
0x10088641	0x10112530	string	0x100885c0	stream.valid()
0x10088769	0x10112530	string	0x10088700	stream.valid()
0x10088777	0x1011afc0	string	0x10088700	minkernel\crts\ucrt\src\appcrt\stdio\fclose.cpp
0x100887a1	0x1011afc0	string	0x10088700	minkernel\crts\ucrt\src\appcrt\stdio\fclose.cpp
0x100887a6	0x1011b020	string	0x10088700	fclose
0x100887ab	0x10112530	string	0x10088700	stream.valid()
0x100889e3	0x100f305c	import	0x100889a0	KERNEL32.dll.FlushFileBuffers
0x100889f1	0x100f3120	import	0x100889a0	KERNEL32.dll.GetLastError
0x10088a0f	0x1011ad58	string	0x100889a0	("Invalid file descriptor. File possibly closed by a different thread",0)
0x10088a1d	0x1011b050	string	0x100889a0	minkernel\crts\ucrt\src\appcrt\lowio\commit.cpp
0x10088aae	0x10117e90	string	0x10088a60	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x10088abc	0x1011b050	string	0x10088a60	minkernel\crts\ucrt\src\appcrt\lowio\commit.cpp
0x10088ae6	0x1011b050	string	0x10088a60	minkernel\crts\ucrt\src\appcrt\lowio\commit.cpp
0x10088aeb	0x1011b0b0	string	0x10088a60	_commit
0x10088af0	0x10117e90	string	0x10088a60	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x10088b41	0x1011ad28	string	0x10088a60	(_osfile(fh) & FOPEN)
0x10088b4f	0x1011b050	string	0x10088a60	minkernel\crts\ucrt\src\appcrt\lowio\commit.cpp
0x10088b79	0x1011b050	string	0x10088a60	minkernel\crts\ucrt\src\appcrt\lowio\commit.cpp
0x10088b7e	0x1011b0b0	string	0x10088a60	_commit
0x10088b83	0x1011ad28	string	0x10088a60	(_osfile(fh) & FOPEN)
0x10088d54	0x1011b0c0	string	0x10088d40	destination != nullptr && destination_count > 0
0x10088d62	0x1011b120	string	0x10088d40	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10088db6	0x1011b188	string	0x10088d40	locale_update.GetLocaleT()->locinfo->_public._locale_mb_cur_max == 1 || locale_update.GetLocaleT()->locinfo->_public._locale_mb_cur_max == 2 || locale_update.GetLocaleT()->locinfo->_public._locale_lc_codepage == CP_UTF8
0x10088dc4	0x1011b120	string	0x10088d40	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10088f44	0x1011b3f4	string	0x10088f10	source != nullptr
0x10088f55	0x1011b120	string	0x10088f10	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10088f82	0x1011b120	string	0x10088f10	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10088f87	0x1011b418	string	0x10088f10	internal_wcsrtombs
0x10088f8c	0x1011b3f4	string	0x10088f10	source != nullptr
0x10089350	0x1011b340	string	0x10089310	(destination == nullptr && destination_count == 0) || (destination != nullptr)
0x10089361	0x1011b120	string	0x10089310	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x1008938e	0x1011b120	string	0x10089310	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10089393	0x1011b3e0	string	0x10089310	wcrtomb_s
0x10089398	0x1011b340	string	0x10089310	(destination == nullptr && destination_count == 0) || (destination != nullptr)
0x1008949b	0x1011b440	string	0x10089452	(destination == nullptr && destination_count == 0) || (destination != nullptr && destination_count > 0)
0x100894ac	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x100894d9	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x100894de	0x1011b510	string	0x10089452	wcsrtombs_s
0x100894e3	0x1011b440	string	0x10089452	(destination == nullptr && destination_count == 0) || (destination != nullptr && destination_count > 0)
0x10089579	0x1011b3f4	string	0x10089452	source != nullptr
0x1008958a	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x100895b7	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x100895bc	0x1011b510	string	0x10089452	wcsrtombs_s
0x100895c1	0x1011b3f4	string	0x10089452	source != nullptr
0x10089718	0x1011b528	string	0x10089452	retsize <= destination_count
0x10089729	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x10089756	0x1011b120	string	0x10089452	minkernel\crts\ucrt\src\appcrt\convert\wcrtomb.cpp
0x1008975b	0x1011b510	string	0x10089452	wcsrtombs_s
0x10089760	0x1011b528	string	0x10089452	retsize <= destination_count
0x10089dd7	0x1011b564	string	0x10089d20	minkernel\crts\ucrt\src\appcrt\startup\onexit.cpp
0x10089e20	0x1011b564	string	0x10089d20	minkernel\crts\ucrt\src\appcrt\startup\onexit.cpp
0x1008bb80	0x1011b598	string	0x1008bb20	("Invalid error_mode", 0)
0x1008bb8e	0x1011b5d0	string	0x1008bb20	minkernel\crts\ucrt\src\appcrt\misc\set_error_mode.cpp
0x1008bbb8	0x1011b5d0	string	0x1008bb20	minkernel\crts\ucrt\src\appcrt\misc\set_error_mode.cpp
0x1008bbbd	0x1011b640	string	0x1008bb20	_set_error_mode
0x1008bbc2	0x1011b598	string	0x1008bb20	("Invalid error_mode", 0)
0x1008bc47	0x100f30f0	import	0x1008bc42	KERNEL32.dll.IsProcessorFeaturePresent
0x1008c071	0x100f31b0	import	0x1008c050	KERNEL32.dll.DecodePointer
0x1008c198	0x10113b6c	string	0x1008c050	log10
0x1008c1f3	0x10113b6c	string	0x1008c050	log10
0x1008c46c	0x10113b8c	string	0x1008c050	asin
0x1008c4c7	0x10113b94	string	0x1008c050	acos
0x1008c543	0x10113bac	string	0x1008c050	sqrt
0x1008c63b	0x100f3058	import	0x1008c622	KERNEL32.dll.EncodePointer
0x1008d16b	0x1011b844	string	0x1008d112	_set_controlfp
0x1008d170	0x1011b868	string	0x1008d112	_controlfp_s(((void *)0), newctrl, mask & ~0x00080000)
0x1008d22d	0x100c4180	string	0x1008d226	h {\f
0x1008d4f4	0x1011ad58	string	0x1008d4a0	("Invalid file descriptor. File possibly closed by a different thread",0)
0x1008d502	0x1011b8d8	string	0x1008d4a0	minkernel\crts\ucrt\src\appcrt\lowio\close.cpp
0x1008d607	0x100f3140	import	0x1008d560	KERNEL32.dll.CloseHandle
0x1008d615	0x100f3120	import	0x1008d560	KERNEL32.dll.GetLastError
0x1008d679	0x10117e90	string	0x1008d620	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x1008d687	0x1011b8d8	string	0x1008d620	minkernel\crts\ucrt\src\appcrt\lowio\close.cpp
0x1008d6bc	0x1011b8d8	string	0x1008d620	minkernel\crts\ucrt\src\appcrt\lowio\close.cpp
0x1008d6c1	0x1011b938	string	0x1008d620	_close
0x1008d6c6	0x10117e90	string	0x1008d620	(fh >= 0 && (unsigned)fh < (unsigned)_nhandle)
0x1008d717	0x1011ad28	string	0x1008d620	(_osfile(fh) & FOPEN)
0x1008d725	0x1011b8d8	string	0x1008d620	minkernel\crts\ucrt\src\appcrt\lowio\close.cpp
0x1008d75a	0x1011b8d8	string	0x1008d620	minkernel\crts\ucrt\src\appcrt\lowio\close.cpp
0x1008d75f	0x1011b938	string	0x1008d620	_close
0x1008d764	0x1011ad28	string	0x1008d620	(_osfile(fh) & FOPEN)
0x1008da9b	0x1008dadf	string	0x1008da40	j)hH
0x1008dae1	0x1011b948	string	0x1008da40	minkernel\crts\ucrt\src\appcrt\stdio\stream.cpp
0x1008e58c	0x1011c290	string	0x1008e530	("Invalid input value", 0)
0x1008e59a	0x1011c2c8	string	0x1008e530	minkernel\crts\ucrt\src\appcrt\tran\contrlfp.c
0x1008e5c4	0x1011c2c8	string	0x1008e530	minkernel\crts\ucrt\src\appcrt\tran\contrlfp.c
0x1008e5c9	0x1011c328	string	0x1008e530	_controlfp_s
0x1008e5ce	0x1011c290	string	0x1008e530	("Invalid input value", 0)
0x1008e62f	0x100f30cc	import	0x1008e617	KERNEL32.dll.WriteConsoleW
0x1008e63b	0x100f3120	import	0x1008e617	KERNEL32.dll.GetLastError
0x1008e65f	0x100f30cc	import	0x1008e617	KERNEL32.dll.WriteConsoleW
0x1008e69f	0x100f30cc	import	0x1008e66f	KERNEL32.dll.WriteConsoleW
0x1008e6b4	0x1011c344	string	0x1008e6a6	CONOUT$
0x1008e6b9	0x100f3154	import	0x1008e6a6	KERNEL32.dll.CreateFileW
0x1008e6f4	0x100f3140	import	0x1008e6e4	KERNEL32.dll.CloseHandle
0x1008e712	0x100f30cc	import	0x1008e6fb	KERNEL32.dll.WriteConsoleW
0x1008e71e	0x100f3120	import	0x1008e6fb	KERNEL32.dll.GetLastError
0x1008e743	0x100f30cc	import	0x1008e6fb	KERNEL32.dll.WriteConsoleW
0x1008e864	0x1011c358	string	0x1008e750	1 <= trail_bytes && trail_bytes <= 3
0x1008e872	0x1011c3a8	string	0x1008e750	minkernel\crts\ucrt\src\appcrt\convert\c32rtomb.cpp
0x1008e8d0	0x1011c410	string	0x1008e750	c32 < (1u << (7 - trail_bytes))
0x1008e8de	0x1011c3a8	string	0x1008e750	minkernel\crts\ucrt\src\appcrt\convert\c32rtomb.cpp
0x1008f7e1	0x100f3238	import	0x1008f7e1	SogouExplorer.dll.sym_imp_public: char const * __cdecl CSQLite3Buffer::format(char const *)
0x1008f7e7	0x100f3234	import	0x1008f7e7	SogouExplorer.dll.sym_imp_public: void __thiscall CSQLite3Buffer::clear(void)
0x1008f7ed	0x100f3230	import	0x1008f7ed	SogouExplorer.dll.sym_imp_public: int __thiscall CSQLite3Query::getIntField(int, int)
0x1008f7f3	0x100f322c	import	0x1008f7f3	SogouExplorer.dll.sym_imp_public: long long(__int64) __thiscall CSQLite3Query::getInt64Field(int, long long(__int64))
0x1008f7f9	0x100f3228	import	0x1008f7f9	SogouExplorer.dll.sym_imp_public: char const * __thiscall CSQLite3Query::getStringField(int, char const *)
0x1008f7ff	0x100f3224	import	0x1008f7ff	SogouExplorer.dll.sym_imp_public: void __thiscall CSQLite3Query::nextRow(void)
0x1008f805	0x100f3220	import	0x1008f805	SogouExplorer.dll.sym_imp_public: void __thiscall CSQLite3Query::finalize(void)
0x1008f80b	0x100f321c	import	0x1008f80b	SogouExplorer.dll.sym_imp_public: bool __thiscall CSQLite3DB::open(char const *, char const * *)
0x1008f811	0x100f3218	import	0x1008f811	SogouExplorer.dll.sym_imp_public: void __thiscall CSQLite3DB::close(void)
0x1008f817	0x100f3214	import	0x1008f817	SogouExplorer.dll.sym_imp_public: bool __thiscall CSQLite3DB::tableExists(char const *)
0x1008f81d	0x100f3210	import	0x1008f81d	SogouExplorer.dll.sym_imp_public: bool __thiscall CSQLite3DB::columnExists(char const *, char const *)
0x1008f823	0x100f320c	import	0x1008f823	SogouExplorer.dll.sym_imp_public: int __thiscall CSQLite3DB::execDML(char const *)
0x1008f829	0x100f3208	import	0x1008f829	SogouExplorer.dll.sym_imp_public: bool __thiscall CSQLite3DB::execQuery(class CSQLite3Query &, char const *)
0x1008f82f	0x100f323c	import	0x1008f82f	SogouExplorer.dll.sym_imp_void __cdecl Universal::Misc::MD5HashToStringA(void const *, int, char *)
0x1008f835	0x100f326c	import	0x1008f835	SogouExplorer.dll.sym_imp_void __cdecl MD5Init(struct MD5_CTX *)
0x1008f83b	0x100f327c	import	0x1008f83b	SogouExplorer.dll.sym_imp_void __cdecl MD5Update(struct MD5_CTX *, unsigned char *, unsigned int)
0x1008f841	0x100f3244	import	0x1008f841	SogouExplorer.dll.sym_imp_void __cdecl MD5Final(unsigned char * const, struct MD5_CTX *, int)
0x1008f847	0x100f3248	import	0x1008f847	SogouExplorer.dll.sym_imp_class std::basic_string<wchar_t, struct std::char_traits<wchar_t>, class std::allocator<wchar_t>> __cdecl AToW(char const *, int, enum CodePage)
0x1008f84d	0x100f324c	import	0x1008f84d	SogouExplorer.dll.sym_imp_class std::basic_string<char, struct std::char_traits<char>, class std::allocator<char>> __cdecl WToA(wchar_t const *, int, enum CodePage)
0x1008f853	0x100f3250	import	0x1008f853	SogouExplorer.dll.sym_imp_enum WindowsVersion __cdecl Universal::Misc::GetAccurateOSVersion(void)
0x1008f859	0x100f3254	import	0x1008f859	SogouExplorer.dll.sym_imp_class std::basic_string<char, struct std::char_traits<char>, class std::allocator<char>> __cdecl Universal::URLMisc::TranslateSingleQuotes(class std::basic_string<char, struct std::char_traits<char>, class std::allocator<char>> const &)
0x1008f85f	0x100f3258	import	0x1008f859	SogouExplorer.dll.sym_imp_bool __cdecl UserCenter::SEConf::IsP2PDownloadEnable(void)
0x1008f865	0x100f325c	import	0x1008f865	SogouExplorer.dll.sym_imp_class std::basic_string<char, struct std::char_traits<char>, class std::allocator<char>> __cdecl Universal::URLMisc::UrlDecode(class std::basic_string<char, struct std::char_traits<char>, class std::allocator<char>> const &)
